-90.89182925917623, 4403.498542274052
-88.06458847275177, 4408.746355685131
-82.43253345294166, 4401.749271137026
-74.49203857367125, 4395.3352769679295
-68.09075278463037, 4388.338192419825
-61.42408611796371, 4388.338192419825
-53.217462809299576, 4389.504373177842
-43.97847050908278, 4395.918367346938
-37.31180384241611, 4395.918367346938
-29.108170740823837, 4394.752186588921
-22.957314794049523, 4392.419825072886
-18.088510129326494, 4390.087463556851
-15.025790535994673, 4379.008746355685
9.913283994916611, 4231.486880466472
12.193316887194413, 4209.912536443148
17.564476339986527, 4199.416909620991
28.324736488001747, 4192.419825072886
39.601554907677325, 4188.338192419825
51.39418404724526, 4186.588921282799
61.64610899304773, 4183.090379008746
73.44098078791956, 4183.090379008746
86.77954698362862, 4187.172011661807
96.27046422964787, 4190.087463556851
103.70187635493758, 4186.588921282799
110.89257681094412, 4195.3352769679295
